volume,ticks,status,open,low,high,cost,close,timestamp,Instrument,Type
0,1620950400,ok,0.65,0.65,0.65,0,0.65,5/13/2021 19:00,BTC-24SEP21-12000-C,C
0,1621036800,ok,0.65,0.65,0.65,0,0.65,5/14/2021 19:00,BTC-24SEP21-12000-C,C
0,1621123200,ok,0.65,0.65,0.65,0,0.65,5/15/2021 19:00,BTC-24SEP21-12000-C,C
0,1621209600,ok,0.65,0.65,0.65,0,0.65,5/16/2021 19:00,BTC-24SEP21-12000-C,C
0.6,1621296000,ok,0.802,0.7965,0.802,0.479,0.7965,5/17/2021 19:00,BTC-24SEP21-12000-C,C
0.4,1621382400,ok,0.7485,0.7385,0.7485,0.2976,0.7455,5/18/2021 19:00,BTC-24SEP21-12000-C,C
0,1621468800,ok,0.7455,0.7455,0.7455,0,0.7455,5/19/2021 19:00,BTC-24SEP21-12000-C,C
0.1,1621555200,ok,0.65,0.65,0.65,0.065,0.65,5/20/2021 19:00,BTC-24SEP21-12000-C,C
0,1621641600,ok,0.65,0.65,0.65,0,0.65,5/21/2021 19:00,BTC-24SEP21-12000-C,C
0,1621728000,ok,0.65,0.65,0.65,0,0.65,5/22/2021 19:00,BTC-24SEP21-12000-C,C
0.1,1621814400,ok,0.65,0.65,0.65,0.065,0.65,5/23/2021 19:00,BTC-24SEP21-12000-C,C
0,1621900800,ok,0.65,0.65,0.65,0,0.65,5/24/2021 19:00,BTC-24SEP21-12000-C,C
0,1621987200,ok,0.65,0.65,0.65,0,0.65,5/25/2021 19:00,BTC-24SEP21-12000-C,C
0,1622073600,ok,0.65,0.65,0.65,0,0.65,5/26/2021 19:00,BTC-24SEP21-12000-C,C
0.1,1622160000,ok,0.755,0.755,0.755,0.0755,0.755,5/27/2021 19:00,BTC-24SEP21-12000-C,C
0,1622246400,ok,0.755,0.755,0.755,0,0.755,5/28/2021 19:00,BTC-24SEP21-12000-C,C
10,1622332800,ok,0.898,0.898,0.898,8.98,0.898,5/29/2021 19:00,BTC-24SEP21-12000-C,C
0,1622419200,ok,0.898,0.898,0.898,0,0.898,5/30/2021 19:00,BTC-24SEP21-12000-C,C
0,1622505600,ok,0.898,0.898,0.898,0,0.898,5/31/2021 19:00,BTC-24SEP21-12000-C,C
0,1622592000,ok,0.898,0.898,0.898,0,0.898,6/1/2021 19:00,BTC-24SEP21-12000-C,C
0,1622678400,ok,0.898,0.898,0.898,0,0.898,6/2/2021 19:00,BTC-24SEP21-12000-C,C
0,1622764800,ok,0.898,0.898,0.898,0,0.898,6/3/2021 19:00,BTC-24SEP21-12000-C,C
0,1622851200,ok,0.898,0.898,0.898,0,0.898,6/4/2021 19:00,BTC-24SEP21-12000-C,C
0,1622937600,ok,0.898,0.898,0.898,0,0.898,6/5/2021 19:00,BTC-24SEP21-12000-C,C
0.1,1623024000,ok,0.685,0.685,0.685,0.0685,0.685,6/6/2021 19:00,BTC-24SEP21-12000-C,C
0.3,1622419200,ok,0.0985,0.0985,0.0985,0.02955,0.0985,5/30/2021 19:00,BTC-18JUN21-38000-P,P
0,1622505600,ok,0.0985,0.0985,0.0985,0,0.0985,5/31/2021 19:00,BTC-18JUN21-38000-P,P
0,1622592000,ok,0.0985,0.0985,0.0985,0,0.0985,6/1/2021 19:00,BTC-18JUN21-38000-P,P
12,1622678400,ok,0.0605,0.0535,0.063,0.72025,0.0535,6/2/2021 19:00,BTC-18JUN21-38000-P,P
0,1622764800,ok,0.0535,0.0535,0.0535,0,0.0535,6/3/2021 19:00,BTC-18JUN21-38000-P,P
0,1622851200,ok,0.0535,0.0535,0.0535,0,0.0535,6/4/2021 19:00,BTC-18JUN21-38000-P,P
0,1622937600,ok,0.0535,0.0535,0.0535,0,0.0535,6/5/2021 19:00,BTC-18JUN21-38000-P,P
11.1,1623024000,ok,0.0615,0.0265,0.1645,0.5244,0.062,6/6/2021 19:00,BTC-18JUN21-38000-P,P
100,1613606400,ok,0.2005,0.2005,0.2005,20.05,0.2005,2/17/2021 18:00,BTC-25JUN21-64000-C,C
0,1613692800,ok,0.2005,0.2005,0.2005,0,0.2005,2/18/2021 18:00,BTC-25JUN21-64000-C,C
0,1613779200,ok,0.2005,0.2005,0.2005,0,0.2005,2/19/2021 18:00,BTC-25JUN21-64000-C,C
0,1613865600,ok,0.2005,0.2005,0.2005,0,0.2005,2/20/2021 18:00,BTC-25JUN21-64000-C,C
0.6,1613952000,ok,0.3375,0.3375,0.3375,0.2025,0.3375,2/21/2021 18:00,BTC-25JUN21-64000-C,C
0,1614038400,ok,0.3375,0.3375,0.3375,0,0.3375,2/22/2021 18:00,BTC-25JUN21-64000-C,C
0.6,1614124800,ok,0.207,0.2045,0.207,0.12345,0.2045,2/23/2021 18:00,BTC-25JUN21-64000-C,C
0,1614211200,ok,0.2045,0.2045,0.2045,0,0.2045,2/24/2021 18:00,BTC-25JUN21-64000-C,C
0,1614297600,ok,0.2045,0.2045,0.2045,0,0.2045,2/25/2021 18:00,BTC-25JUN21-64000-C,C
0,1614384000,ok,0.2045,0.2045,0.2045,0,0.2045,2/26/2021 18:00,BTC-25JUN21-64000-C,C
0,1614470400,ok,0.2045,0.2045,0.2045,0,0.2045,2/27/2021 18:00,BTC-25JUN21-64000-C,C
0,1614556800,ok,0.2045,0.2045,0.2045,0,0.2045,2/28/2021 18:00,BTC-25JUN21-64000-C,C
16.2,1614643200,ok,0.183,0.1635,0.196,2.9181,0.175,3/1/2021 18:00,BTC-25JUN21-64000-C,C
0.9,1614729600,ok,0.117,0.1035,0.12,0.10075,0.104,3/2/2021 18:00,BTC-25JUN21-64000-C,C
0,1614816000,ok,0.104,0.104,0.104,0,0.104,3/3/2021 18:00,BTC-25JUN21-64000-C,C
5,1614902400,ok,0.1,0.1,0.1745,0.7136,0.1705,3/4/2021 18:00,BTC-25JUN21-64000-C,C
0,1614988800,ok,0.1705,0.1705,0.1705,0,0.1705,3/5/2021 18:00,BTC-25JUN21-64000-C,C
0,1615075200,ok,0.1705,0.1705,0.1705,0,0.1705,3/6/2021 18:00,BTC-25JUN21-64000-C,C
0,1615161600,ok,0.1705,0.1705,0.1705,0,0.1705,3/7/2021 18:00,BTC-25JUN21-64000-C,C
0,1615248000,ok,0.1705,0.1705,0.1705,0,0.1705,3/8/2021 18:00,BTC-25JUN21-64000-C,C
0,1615334400,ok,0.1705,0.1705,0.1705,0,0.1705,3/9/2021 18:00,BTC-25JUN21-64000-C,C
0.1,1615420800,ok,0.606,0.606,0.606,0.0606,0.606,3/10/2021 18:00,BTC-25JUN21-64000-C,C
25,1615507200,ok,0.184,0.184,0.184,4.6,0.184,3/11/2021 18:00,BTC-25JUN21-64000-C,C
1,1615593600,ok,0.182,0.182,0.182,0.182,0.182,3/12/2021 18:00,BTC-25JUN21-64000-C,C
1,1615680000,ok,0.3515,0.3515,0.3515,0.3515,0.3515,3/13/2021 18:00,BTC-25JUN21-64000-C,C
0.9,1615766400,ok,0.188,0.188,0.188,0.1692,0.188,3/14/2021 19:00,BTC-25JUN21-64000-C,C
0,1615852800,ok,0.188,0.188,0.188,0,0.188,3/15/2021 19:00,BTC-25JUN21-64000-C,C
0,1615939200,ok,0.188,0.188,0.188,0,0.188,3/16/2021 19:00,BTC-25JUN21-64000-C,C
0,1616025600,ok,0.188,0.188,0.188,0,0.188,3/17/2021 19:00,BTC-25JUN21-64000-C,C
0,1616112000,ok,0.188,0.188,0.188,0,0.188,3/18/2021 19:00,BTC-25JUN21-64000-C,C
0,1616198400,ok,0.188,0.188,0.188,0,0.188,3/19/2021 19:00,BTC-25JUN21-64000-C,C
0,1616284800,ok,0.188,0.188,0.188,0,0.188,3/20/2021 19:00,BTC-25JUN21-64000-C,C
0,1616371200,ok,0.188,0.188,0.188,0,0.188,3/21/2021 19:00,BTC-25JUN21-64000-C,C
0,1616457600,ok,0.188,0.188,0.188,0,0.188,3/22/2021 19:00,BTC-25JUN21-64000-C,C
0.3,1616544000,ok,0.286,0.286,0.286,0.0858,0.286,3/23/2021 19:00,BTC-25JUN21-64000-C,C
0,1616630400,ok,0.286,0.286,0.286,0,0.286,3/24/2021 19:00,BTC-25JUN21-64000-C,C
30,1616716800,ok,0.108,0.108,0.115,3.443,0.115,3/25/2021 19:00,BTC-25JUN21-64000-C,C
0,1616803200,ok,0.115,0.115,0.115,0,0.115,3/26/2021 19:00,BTC-25JUN21-64000-C,C
0.3,1616889600,ok,0.092,0.0905,0.1225,0.0305,0.1225,3/27/2021 19:00,BTC-25JUN21-64000-C,C
2.5,1616976000,ok,0.094,0.094,0.171,0.35225,0.1585,3/28/2021 19:00,BTC-25JUN21-64000-C,C
4.9,1617062400,ok,0.1265,0.1265,0.212,0.92825,0.1735,3/29/2021 19:00,BTC-25JUN21-64000-C,C
3,1617148800,ok,0.1765,0.128,0.201,0.51015,0.184,3/30/2021 19:00,BTC-25JUN21-64000-C,C
50.6,1617235200,ok,0.21,0.178,0.2285,10.73715,0.2285,3/31/2021 19:00,BTC-25JUN21-64000-C,C
53.8,1617321600,ok,0.24,0.1915,0.2585,12.08965,0.1915,4/1/2021 19:00,BTC-25JUN21-64000-C,C
0.3,1617408000,ok,0.2235,0.196,0.228,0.06475,0.228,4/2/2021 19:00,BTC-25JUN21-64000-C,C
0.3,1617494400,ok,0.191,0.191,0.2185,0.06005,0.191,4/3/2021 19:00,BTC-25JUN21-64000-C,C
0,1617580800,ok,0.191,0.191,0.191,0,0.191,4/4/2021 19:00,BTC-25JUN21-64000-C,C
2.6,1617667200,ok,0.21,0.1665,0.21,0.4853,0.1895,4/5/2021 19:00,BTC-25JUN21-64000-C,C
2.9,1617753600,ok,0.1825,0.1495,0.212,0.5239,0.1495,4/6/2021 19:00,BTC-25JUN21-64000-C,C
0,1617840000,ok,0.1495,0.1495,0.1495,0,0.1495,4/7/2021 19:00,BTC-25JUN21-64000-C,C
0,1617926400,ok,0.1495,0.1495,0.1495,0,0.1495,4/8/2021 19:00,BTC-25JUN21-64000-C,C
0,1618012800,ok,0.1495,0.1495,0.1495,0,0.1495,4/9/2021 19:00,BTC-25JUN21-64000-C,C
0,1618099200,ok,0.1495,0.1495,0.1495,0,0.1495,4/10/2021 19:00,BTC-25JUN21-64000-C,C
5.1,1618185600,ok,0.195,0.195,0.195,0.9945,0.195,4/11/2021 19:00,BTC-25JUN21-64000-C,C
1,1618272000,ok,0.2865,0.2865,0.2865,0.2865,0.2865,4/12/2021 19:00,BTC-25JUN21-64000-C,C
0,1618358400,ok,0.2865,0.2865,0.2865,0,0.2865,4/13/2021 19:00,BTC-25JUN21-64000-C,C
1,1618444800,ok,0.271,0.271,0.271,0.271,0.271,4/14/2021 19:00,BTC-25JUN21-64000-C,C
0,1618531200,ok,0.271,0.271,0.271,0,0.271,4/15/2021 19:00,BTC-25JUN21-64000-C,C
0,1618617600,ok,0.271,0.271,0.271,0,0.271,4/16/2021 19:00,BTC-25JUN21-64000-C,C
0,1618704000,ok,0.271,0.271,0.271,0,0.271,4/17/2021 19:00,BTC-25JUN21-64000-C,C
0,1618790400,ok,0.271,0.271,0.271,0,0.271,4/18/2021 19:00,BTC-25JUN21-64000-C,C
231,1618876800,ok,0.127,0.098,0.188,28.9572,0.185,4/19/2021 19:00,BTC-25JUN21-64000-C,C
20,1618963200,ok,0.2445,0.2435,0.2445,4.88,0.2435,4/20/2021 19:00,BTC-25JUN21-64000-C,C
0.2,1619049600,ok,0.2525,0.2525,0.2525,0.0505,0.2525,4/21/2021 19:00,BTC-25JUN21-64000-C,C
4,1619136000,ok,0.0655,0.0655,0.0655,0.262,0.0655,4/22/2021 19:00,BTC-25JUN21-64000-C,C
0,1619222400,ok,0.0655,0.0655,0.0655,0,0.0655,4/23/2021 19:00,BTC-25JUN21-64000-C,C
0.1,1619308800,ok,0.2485,0.2485,0.2485,0.02485,0.2485,4/24/2021 19:00,BTC-25JUN21-64000-C,C
0,1619395200,ok,0.2485,0.2485,0.2485,0,0.2485,4/25/2021 19:00,BTC-25JUN21-64000-C,C
0,1619481600,ok,0.2485,0.2485,0.2485,0,0.2485,4/26/2021 19:00,BTC-25JUN21-64000-C,C
25.2,1619568000,ok,0.068,0.062,0.14,2.69175,0.102,4/27/2021 19:00,BTC-25JUN21-64000-C,C
3.1,1619654400,ok,0.0705,0.0255,0.157,0.2471,0.1065,4/28/2021 19:00,BTC-25JUN21-64000-C,C
0.4,1619740800,ok,0.0935,0.059,0.1265,0.03725,0.059,4/29/2021 19:00,BTC-25JUN21-64000-C,C
1,1619827200,ok,0.093,0.093,0.1515,0.1339,0.1365,4/30/2021 19:00,BTC-25JUN21-64000-C,C
1,1619913600,ok,0.128,0.128,0.218,0.1757,0.218,5/1/2021 19:00,BTC-25JUN21-64000-C,C
1,1620000000,ok,0.1255,0.0895,0.1255,0.1095,0.0895,5/2/2021 19:00,BTC-25JUN21-64000-C,C
0.7,1620086400,ok,0.0855,0.0855,0.1045,0.06695,0.094,5/3/2021 19:00,BTC-25JUN21-64000-C,C
0.4,1620172800,ok,0.0955,0.083,0.0955,0.0357,0.083,5/4/2021 19:00,BTC-25JUN21-64000-C,C
0,1620259200,ok,0.083,0.083,0.083,0,0.083,5/5/2021 19:00,BTC-25JUN21-64000-C,C
40.2,1620345600,ok,0.0005,0.0005,0.08,0.036,0.08,5/6/2021 19:00,BTC-25JUN21-64000-C,C
0,1620432000,ok,0.08,0.08,0.08,0,0.08,5/7/2021 19:00,BTC-25JUN21-64000-C,C
0,1620518400,ok,0.08,0.08,0.08,0,0.08,5/8/2021 19:00,BTC-25JUN21-64000-C,C
0,1620604800,ok,0.08,0.08,0.08,0,0.08,5/9/2021 19:00,BTC-25JUN21-64000-C,C
0,1620691200,ok,0.08,0.08,0.08,0,0.08,5/10/2021 19:00,BTC-25JUN21-64000-C,C
0.3,1620777600,ok,0.0745,0.0745,0.0745,0.02235,0.0745,5/11/2021 19:00,BTC-25JUN21-64000-C,C
0,1620864000,ok,0.0745,0.0745,0.0745,0,0.0745,5/12/2021 19:00,BTC-25JUN21-64000-C,C
0,1620950400,ok,0.0745,0.0745,0.0745,0,0.0745,5/13/2021 19:00,BTC-25JUN21-64000-C,C
0,1621036800,ok,0.0745,0.0745,0.0745,0,0.0745,5/14/2021 19:00,BTC-25JUN21-64000-C,C
0.6,1621123200,ok,0.036,0.036,0.203,0.0383,0.203,5/15/2021 19:00,BTC-25JUN21-64000-C,C
1,1621209600,ok,0.1,0.1,0.1,0.1,0.1,5/16/2021 19:00,BTC-25JUN21-64000-C,C
15.1,1621296000,ok,0.0445,0.025,0.0445,0.58045,0.0355,5/17/2021 19:00,BTC-25JUN21-64000-C,C
0,1621382400,ok,0.0355,0.0355,0.0355,0,0.0355,5/18/2021 19:00,BTC-25JUN21-64000-C,C
0,1621468800,ok,0.0355,0.0355,0.0355,0,0.0355,5/19/2021 19:00,BTC-25JUN21-64000-C,C
1,1621555200,ok,0.1775,0.1775,0.1775,0.1775,0.1775,5/20/2021 19:00,BTC-25JUN21-64000-C,C
0,1621641600,ok,0.1775,0.1775,0.1775,0,0.1775,5/21/2021 19:00,BTC-25JUN21-64000-C,C
0,1621728000,ok,0.1775,0.1775,0.1775,0,0.1775,5/22/2021 19:00,BTC-25JUN21-64000-C,C
0,1621814400,ok,0.1775,0.1775,0.1775,0,0.1775,5/23/2021 19:00,BTC-25JUN21-64000-C,C
0.8,1621900800,ok,0.016,0.016,0.0165,0.013,0.0165,5/24/2021 19:00,BTC-25JUN21-64000-C,C
0,1621987200,ok,0.0165,0.0165,0.0165,0,0.0165,5/25/2021 19:00,BTC-25JUN21-64000-C,C
0,1622073600,ok,0.0165,0.0165,0.0165,0,0.0165,5/26/2021 19:00,BTC-25JUN21-64000-C,C
0,1622160000,ok,0.0165,0.0165,0.0165,0,0.0165,5/27/2021 19:00,BTC-25JUN21-64000-C,C
0,1622246400,ok,0.0165,0.0165,0.0165,0,0.0165,5/28/2021 19:00,BTC-25JUN21-64000-C,C
0,1622332800,ok,0.0165,0.0165,0.0165,0,0.0165,5/29/2021 19:00,BTC-25JUN21-64000-C,C
0,1622419200,ok,0.0165,0.0165,0.0165,0,0.0165,5/30/2021 19:00,BTC-25JUN21-64000-C,C
20,1622505600,ok,0.07,0.07,0.07,1.4,0.07,5/31/2021 19:00,BTC-25JUN21-64000-C,C
0,1622592000,ok,0.07,0.07,0.07,0,0.07,6/1/2021 19:00,BTC-25JUN21-64000-C,C
0,1622678400,ok,0.07,0.07,0.07,0,0.07,6/2/2021 19:00,BTC-25JUN21-64000-C,C
0,1622764800,ok,0.07,0.07,0.07,0,0.07,6/3/2021 19:00,BTC-25JUN21-64000-C,C
0,1622851200,ok,0.07,0.07,0.07,0,0.07,6/4/2021 19:00,BTC-25JUN21-64000-C,C
0,1622937600,ok,0.07,0.07,0.07,0,0.07,6/5/2021 19:00,BTC-25JUN21-64000-C,C
1161,1623024000,ok,0.224,0.019,0.225,250.6955,0.0265,6/6/2021 19:00,BTC-25JUN21-64000-C,C
8.4,1622678400,ok,0.0865,0.0675,0.0875,0.7138,0.0675,6/2/2021 19:00,BTC-18JUN21-40000-P,P
0,1622764800,ok,0.0675,0.0675,0.0675,0,0.0675,6/3/2021 19:00,BTC-18JUN21-40000-P,P
0,1622851200,ok,0.0675,0.0675,0.0675,0,0.0675,6/4/2021 19:00,BTC-18JUN21-40000-P,P
0,1622937600,ok,0.0675,0.0675,0.0675,0,0.0675,6/5/2021 19:00,BTC-18JUN21-40000-P,P
0,1623024000,ok,0.0675,0.0675,0.0675,0,0.0675,6/6/2021 19:00,BTC-18JUN21-40000-P,P
1,1609027200,ok,0.337,0.337,0.337,0.337,0.337,12/26/2020 18:00,BTC-31DEC21-28000-C,C
0,1609113600,ok,0.337,0.337,0.337,0,0.337,12/27/2020 18:00,BTC-31DEC21-28000-C,C
0,1609200000,ok,0.337,0.337,0.337,0,0.337,12/28/2020 18:00,BTC-31DEC21-28000-C,C
0.5,1609286400,ok,0.128,0.128,0.128,0.064,0.128,12/29/2020 18:00,BTC-31DEC21-28000-C,C
0,1609372800,ok,0.128,0.128,0.128,0,0.128,12/30/2020 18:00,BTC-31DEC21-28000-C,C
0,1609459200,ok,0.128,0.128,0.128,0,0.128,12/31/2020 18:00,BTC-31DEC21-28000-C,C
0,1609545600,ok,0.128,0.128,0.128,0,0.128,1/1/2021 18:00,BTC-31DEC21-28000-C,C
0.5,1609632000,ok,0.713,0.713,0.713,0.3565,0.713,1/2/2021 18:00,BTC-31DEC21-28000-C,C
0,1609718400,ok,0.713,0.713,0.713,0,0.713,1/3/2021 18:00,BTC-31DEC21-28000-C,C
0.5,1609804800,ok,0.713,0.713,0.713,0.3565,0.713,1/4/2021 18:00,BTC-31DEC21-28000-C,C
0,1609891200,ok,0.713,0.713,0.713,0,0.713,1/5/2021 18:00,BTC-31DEC21-28000-C,C
0,1609977600,ok,0.713,0.713,0.713,0,0.713,1/6/2021 18:00,BTC-31DEC21-28000-C,C
0,1610064000,ok,0.713,0.713,0.713,0,0.713,1/7/2021 18:00,BTC-31DEC21-28000-C,C
0,1610150400,ok,0.713,0.713,0.713,0,0.713,1/8/2021 18:00,BTC-31DEC21-28000-C,C
0,1610236800,ok,0.713,0.713,0.713,0,0.713,1/9/2021 18:00,BTC-31DEC21-28000-C,C
0,1610323200,ok,0.713,0.713,0.713,0,0.713,1/10/2021 18:00,BTC-31DEC21-28000-C,C
1.3,1610409600,ok,0.474,0.474,0.474,0.6162,0.474,1/11/2021 18:00,BTC-31DEC21-28000-C,C
0,1610496000,ok,0.474,0.474,0.474,0,0.474,1/12/2021 18:00,BTC-31DEC21-28000-C,C
0,1610582400,ok,0.474,0.474,0.474,0,0.474,1/13/2021 18:00,BTC-31DEC21-28000-C,C
1,1610668800,ok,0.6135,0.6135,0.6135,0.6135,0.6135,1/14/2021 18:00,BTC-31DEC21-28000-C,C
0,1610755200,ok,0.6135,0.6135,0.6135,0,0.6135,1/15/2021 18:00,BTC-31DEC21-28000-C,C
0,1610841600,ok,0.6135,0.6135,0.6135,0,0.6135,1/16/2021 18:00,BTC-31DEC21-28000-C,C
0,1610928000,ok,0.6135,0.6135,0.6135,0,0.6135,1/17/2021 18:00,BTC-31DEC21-28000-C,C
0,1611014400,ok,0.6135,0.6135,0.6135,0,0.6135,1/18/2021 18:00,BTC-31DEC21-28000-C,C
0,1611100800,ok,0.6135,0.6135,0.6135,0,0.6135,1/19/2021 18:00,BTC-31DEC21-28000-C,C
0,1611187200,ok,0.6135,0.6135,0.6135,0,0.6135,1/20/2021 18:00,BTC-31DEC21-28000-C,C
0,1611273600,ok,0.6135,0.6135,0.6135,0,0.6135,1/21/2021 18:00,BTC-31DEC21-28000-C,C
0,1611360000,ok,0.6135,0.6135,0.6135,0,0.6135,1/22/2021 18:00,BTC-31DEC21-28000-C,C
0,1611446400,ok,0.6135,0.6135,0.6135,0,0.6135,1/23/2021 18:00,BTC-31DEC21-28000-C,C
0,1611532800,ok,0.6135,0.6135,0.6135,0,0.6135,1/24/2021 18:00,BTC-31DEC21-28000-C,C
0,1611619200,ok,0.6135,0.6135,0.6135,0,0.6135,1/25/2021 18:00,BTC-31DEC21-28000-C,C
0,1611705600,ok,0.6135,0.6135,0.6135,0,0.6135,1/26/2021 18:00,BTC-31DEC21-28000-C,C
0.8,1611792000,ok,0.197,0.1035,0.197,0.09215,0.1035,1/27/2021 18:00,BTC-31DEC21-28000-C,C
0.1,1611878400,ok,0.333,0.333,0.333,0.0333,0.333,1/28/2021 18:00,BTC-31DEC21-28000-C,C
0,1611964800,ok,0.333,0.333,0.333,0,0.333,1/29/2021 18:00,BTC-31DEC21-28000-C,C
0,1612051200,ok,0.333,0.333,0.333,0,0.333,1/30/2021 18:00,BTC-31DEC21-28000-C,C
0,1612137600,ok,0.333,0.333,0.333,0,0.333,1/31/2021 18:00,BTC-31DEC21-28000-C,C
0,1612224000,ok,0.333,0.333,0.333,0,0.333,2/1/2021 18:00,BTC-31DEC21-28000-C,C
0,1612310400,ok,0.333,0.333,0.333,0,0.333,2/2/2021 18:00,BTC-31DEC21-28000-C,C
0,1612396800,ok,0.333,0.333,0.333,0,0.333,2/3/2021 18:00,BTC-31DEC21-28000-C,C
0,1612483200,ok,0.333,0.333,0.333,0,0.333,2/4/2021 18:00,BTC-31DEC21-28000-C,C
0,1612569600,ok,0.333,0.333,0.333,0,0.333,2/5/2021 18:00,BTC-31DEC21-28000-C,C
0,1612656000,ok,0.333,0.333,0.333,0,0.333,2/6/2021 18:00,BTC-31DEC21-28000-C,C
0,1612742400,ok,0.333,0.333,0.333,0,0.333,2/7/2021 18:00,BTC-31DEC21-28000-C,C
0,1612828800,ok,0.333,0.333,0.333,0,0.333,2/8/2021 18:00,BTC-31DEC21-28000-C,C
0,1612915200,ok,0.333,0.333,0.333,0,0.333,2/9/2021 18:00,BTC-31DEC21-28000-C,C
0,1613001600,ok,0.333,0.333,0.333,0,0.333,2/10/2021 18:00,BTC-31DEC21-28000-C,C
0,1613088000,ok,0.333,0.333,0.333,0,0.333,2/11/2021 18:00,BTC-31DEC21-28000-C,C
0,1613174400,ok,0.333,0.333,0.333,0,0.333,2/12/2021 18:00,BTC-31DEC21-28000-C,C
0,1613260800,ok,0.333,0.333,0.333,0,0.333,2/13/2021 18:00,BTC-31DEC21-28000-C,C
0,1613347200,ok,0.333,0.333,0.333,0,0.333,2/14/2021 18:00,BTC-31DEC21-28000-C,C
0,1613433600,ok,0.333,0.333,0.333,0,0.333,2/15/2021 18:00,BTC-31DEC21-28000-C,C
0,1613520000,ok,0.333,0.333,0.333,0,0.333,2/16/2021 18:00,BTC-31DEC21-28000-C,C
0,1613606400,ok,0.333,0.333,0.333,0,0.333,2/17/2021 18:00,BTC-31DEC21-28000-C,C
0,1613692800,ok,0.333,0.333,0.333,0,0.333,2/18/2021 18:00,BTC-31DEC21-28000-C,C
0,1613779200,ok,0.333,0.333,0.333,0,0.333,2/19/2021 18:00,BTC-31DEC21-28000-C,C
0,1613865600,ok,0.333,0.333,0.333,0,0.333,2/20/2021 18:00,BTC-31DEC21-28000-C,C
0,1613952000,ok,0.333,0.333,0.333,0,0.333,2/21/2021 18:00,BTC-31DEC21-28000-C,C
0,1614038400,ok,0.333,0.333,0.333,0,0.333,2/22/2021 18:00,BTC-31DEC21-28000-C,C
0,1614124800,ok,0.333,0.333,0.333,0,0.333,2/23/2021 18:00,BTC-31DEC21-28000-C,C
0,1614211200,ok,0.333,0.333,0.333,0,0.333,2/24/2021 18:00,BTC-31DEC21-28000-C,C
0,1614297600,ok,0.333,0.333,0.333,0,0.333,2/25/2021 18:00,BTC-31DEC21-28000-C,C
0,1614384000,ok,0.333,0.333,0.333,0,0.333,2/26/2021 18:00,BTC-31DEC21-28000-C,C
0,1614470400,ok,0.333,0.333,0.333,0,0.333,2/27/2021 18:00,BTC-31DEC21-28000-C,C
0,1614556800,ok,0.333,0.333,0.333,0,0.333,2/28/2021 18:00,BTC-31DEC21-28000-C,C
0.1,1614643200,ok,0.5765,0.5765,0.5765,0.05765,0.5765,3/1/2021 18:00,BTC-31DEC21-28000-C,C
0,1614729600,ok,0.5765,0.5765,0.5765,0,0.5765,3/2/2021 18:00,BTC-31DEC21-28000-C,C
0,1614816000,ok,0.5765,0.5765,0.5765,0,0.5765,3/3/2021 18:00,BTC-31DEC21-28000-C,C
0,1614902400,ok,0.5765,0.5765,0.5765,0,0.5765,3/4/2021 18:00,BTC-31DEC21-28000-C,C
0,1614988800,ok,0.5765,0.5765,0.5765,0,0.5765,3/5/2021 18:00,BTC-31DEC21-28000-C,C
0,1615075200,ok,0.5765,0.5765,0.5765,0,0.5765,3/6/2021 18:00,BTC-31DEC21-28000-C,C
0,1615161600,ok,0.5765,0.5765,0.5765,0,0.5765,3/7/2021 18:00,BTC-31DEC21-28000-C,C
0,1615248000,ok,0.5765,0.5765,0.5765,0,0.5765,3/8/2021 18:00,BTC-31DEC21-28000-C,C
0,1615334400,ok,0.5765,0.5765,0.5765,0,0.5765,3/9/2021 18:00,BTC-31DEC21-28000-C,C
0,1615420800,ok,0.5765,0.5765,0.5765,0,0.5765,3/10/2021 18:00,BTC-31DEC21-28000-C,C
0,1615507200,ok,0.5765,0.5765,0.5765,0,0.5765,3/11/2021 18:00,BTC-31DEC21-28000-C,C
0,1615593600,ok,0.5765,0.5765,0.5765,0,0.5765,3/12/2021 18:00,BTC-31DEC21-28000-C,C
0,1615680000,ok,0.5765,0.5765,0.5765,0,0.5765,3/13/2021 18:00,BTC-31DEC21-28000-C,C
0,1615766400,ok,0.5765,0.5765,0.5765,0,0.5765,3/14/2021 19:00,BTC-31DEC21-28000-C,C
0,1615852800,ok,0.5765,0.5765,0.5765,0,0.5765,3/15/2021 19:00,BTC-31DEC21-28000-C,C
0,1615939200,ok,0.5765,0.5765,0.5765,0,0.5765,3/16/2021 19:00,BTC-31DEC21-28000-C,C
0,1616025600,ok,0.5765,0.5765,0.5765,0,0.5765,3/17/2021 19:00,BTC-31DEC21-28000-C,C
0,1616112000,ok,0.5765,0.5765,0.5765,0,0.5765,3/18/2021 19:00,BTC-31DEC21-28000-C,C
0,1616198400,ok,0.5765,0.5765,0.5765,0,0.5765,3/19/2021 19:00,BTC-31DEC21-28000-C,C
0,1616284800,ok,0.5765,0.5765,0.5765,0,0.5765,3/20/2021 19:00,BTC-31DEC21-28000-C,C
0,1616371200,ok,0.5765,0.5765,0.5765,0,0.5765,3/21/2021 19:00,BTC-31DEC21-28000-C,C
0,1616457600,ok,0.5765,0.5765,0.5765,0,0.5765,3/22/2021 19:00,BTC-31DEC21-28000-C,C
0,1616544000,ok,0.5765,0.5765,0.5765,0,0.5765,3/23/2021 19:00,BTC-31DEC21-28000-C,C
